acid,acid_t,cif_id,foracid,foracid_t,pan,acct_num,acct_name
305912663,AC29564593,DLNIND6814583,0302051084371002,FA3909475830231794,PAN571982938,094758302317,Krishala Kumari Sharma
305913285,AC16179705,DLNIND6814583,030PL51084371003,FA1213275599098194,PAN571982938,132755990981,Krishala Kumari Sharma
33460134,AC72621499,DLNIND2830344,3314297804524002,FA9927837381510068,PAN755710007,278373815100,Apsa Devi Adhikari
335696977,AC82988212,DLNIND2830344,0335753297804001,FA4872626137408972,PAN755710007,726261374089,Apsa Devi Adhikari
5410055393,AC20873955,DLNLEG8980703,054TD58384006102,FA3618602262872465,PAN922795324,186022628724,
5410057462,AC75474995,DLNLEG8980703,054TD58384006103,FA9930360995999313,PAN922795324,303609959993,
419477817,AC55871945,DLNLEG8980703,041TD58384006089,FA6204168680951018,PAN922795324,041686809510,
269783797,AC58839794,DLNIND1255130,026FF16519711587,FA9483520622843813,PAN331700070,835206228438,Adarsh Bhakta Lama
269783712,AC80649445,DLNIND1255130,026FF16519711579,FA8422819535576795,PAN331700070,228195355767,Adarsh Bhakta Lama
269783774,AC86112967,DLNIND1255130,026FF16519711584,FA9056079004327656,PAN331700070,560790043276,Adarsh Bhakta Lama
269783775,AC54913603,DLNIND1255130,026FF16519711585,FA7145567164259942,PAN331700070,455671642599,Adarsh Bhakta Lama
269783735,AC81554854,DLNIND1255130,026FF16519711581,FA5730113484789367,PAN331700070,301134847893,Adarsh Bhakta Lama
269783787,AC51196895,DLNIND1255130,026FF16519711586,FA4315396041411165,PAN331700070,153960414111,Adarsh Bhakta Lama
269783768,AC97032361,DLNIND1255130,026FF16519711583,FA6889084452002040,PAN331700070,890844520020,Adarsh Bhakta Lama
269783720,AC77589717,DLNIND1255130,026FF16519711580,FA6022461375189930,PAN331700070,224613751899,Adarsh Bhakta Lama
269783754,AC17799381,DLNIND1255130,026FF16519711582,FA6061247912156743,PAN331700070,612479121567,Adarsh Bhakta Lama
2610034780,AC17276303,DLNIND1255130,026FF16519711897,FA8723498398057012,PAN331700070,234983980570,Adarsh Bhakta Lama
2610034746,AC28820233,DLNIND1255130,026FF16519711895,FA2183240514182121,PAN331700070,832405141821,Adarsh Bhakta Lama
2610034902,AC77160651,DLNIND1255130,026FF16519711915,FA6348020187918794,PAN331700070,480201879187,Adarsh Bhakta Lama
2610034840,AC67588955,DLNIND1255130,026FF16519711900,FA3837597506507193,PAN331700070,375975065071,Adarsh Bhakta Lama
2610034898,AC55234408,DLNIND1255130,026FF16519711911,FA7729659313644674,PAN331700070,296593136446,Adarsh Bhakta Lama
2610034801,AC21730402,DLNIND1255130,026FF16519711898,FA1189671357544389,PAN331700070,896713575443,Adarsh Bhakta Lama
2610034888,AC63873289,DLNIND1255130,026FF16519711902,FA4714040157445352,PAN331700070,140401574453,Adarsh Bhakta Lama
2610034896,AC64222790,DLNIND1255130,026FF16519711909,FA7910224101339653,PAN331700070,102241013396,Adarsh Bhakta Lama
2610034744,AC17717829,DLNIND1255130,026FF16519711894,FA8352643995701680,PAN331700070,526439957016,Adarsh Bhakta Lama
2610034903,AC23955335,DLNIND1255130,026FF16519711916,FA4323290484145706,PAN331700070,232904841457,Adarsh Bhakta Lama
2610034900,AC79291548,DLNIND1255130,026FF16519711913,FA2992846888367368,PAN331700070,928468883673,Adarsh Bhakta Lama
2610034703,AC22907120,DLNIND1255130,026FF16519711891,FA1981511218434851,PAN331700070,815112184348,Adarsh Bhakta Lama
2610034901,AC31380370,DLNIND1255130,026FF16519711914,FA4473487446152063,PAN331700070,734874461520,Adarsh Bhakta Lama
2610036775,AC75898780,DLNIND1255130,026FF16519711917,FA7530104173012860,PAN331700070,301041730128,Adarsh Bhakta Lama
2610036782,AC24962454,DLNIND1255130,026FF16519711918,FA7462778229402723,PAN331700070,627782294027,Adarsh Bhakta Lama
2610034710,AC29732897,DLNIND1255130,026FF16519711892,FA1118629623163552,PAN331700070,186296231635,Adarsh Bhakta Lama
2610034890,AC71950010,DLNIND1255130,026FF16519711903,FA4709756539954719,PAN331700070,097565399547,Adarsh Bhakta Lama
2610034894,AC56791652,DLNIND1255130,026FF16519711907,FA7452735194264628,PAN331700070,527351942646,Adarsh Bhakta Lama
2610034899,AC75781875,DLNIND1255130,026FF16519711912,FA5544237293195383,PAN331700070,442372931953,Adarsh Bhakta Lama
2610034895,AC51056866,DLNIND1255130,026FF16519711908,FA3670771003936184,PAN331700070,707710039361,Adarsh Bhakta Lama
2610034892,AC36559897,DLNIND1255130,026FF16519711905,FA8694594274752549,PAN331700070,945942747525,Adarsh Bhakta Lama
2610034754,AC67252714,DLNIND1255130,026FF16519711896,FA1079060864163934,PAN331700070,790608641639,Adarsh Bhakta Lama
2610036791,AC92278173,DLNIND1255130,026FF16519711920,FA9179462058293638,PAN331700070,794620582936,Adarsh Bhakta Lama
2610034891,AC56310812,DLNIND1255130,026FF16519711904,FA6684032733793461,PAN331700070,840327337934,Adarsh Bhakta Lama
2610034824,AC49752708,DLNIND1255130,026FF16519711899,FA8484863457293911,PAN331700070,848634572939,Adarsh Bhakta Lama
2610034737,AC32998203,DLNIND1255130,026FF16519711893,FA1043972940732653,PAN331700070,439729407326,Adarsh Bhakta Lama
2610034695,AC66140610,DLNIND1255130,026FF16519711890,FA5246236869559929,PAN331700070,462368695599,Adarsh Bhakta Lama
2610034893,AC61329842,DLNIND1255130,026FF16519711906,FA9745043915907947,PAN331700070,450439159079,Adarsh Bhakta Lama
2610034897,AC56070384,DLNIND1255130,026FF16519711910,FA2075559398775477,PAN331700070,755593987754,Adarsh Bhakta Lama
2610036785,AC53910553,DLNIND1255130,026FF16519711919,FA3388038474861492,PAN331700070,880384748614,Adarsh Bhakta Lama
2610034866,AC62095854,DLNIND1255130,026FF16519711901,FA2989048075413330,PAN331700070,890480754133,Adarsh Bhakta Lama
2610053449,AC26005307,DLNIND1255130,026FF16519711966,FA7136248179846080,PAN331700070,362481798460,Adarsh Bhakta Lama
2610053456,AC81894906,DLNIND1255130,026FF16519711969,FA8840954573154204,PAN331700070,409545731542,Adarsh Bhakta Lama
2610053578,AC33705965,DLNIND1255130,026FF16519711979,FA5522790334883153,PAN331700070,227903348831,Adarsh Bhakta Lama
2610053593,AC99005750,DLNIND1255130,026FF16519711980,FA5900287496242077,PAN331700070,002874962420,Adarsh Bhakta Lama
2610053622,AC98465376,DLNIND1255130,026FF16519711985,FA5324496629597591,PAN331700070,244966295975,Adarsh Bhakta Lama
2610052077,AC46972335,DLNIND1255130,026FF16519711965,FA3119308954859359,PAN331700070,193089548593,Adarsh Bhakta Lama
2610053541,AC52784700,DLNIND1255130,026FF16519711976,FA8917984744773915,PAN331700070,179847447739,Adarsh Bhakta Lama
2610053619,AC98180696,DLNIND1255130,026FF16519711982,FA9882185402021132,PAN331700070,821854020211,Adarsh Bhakta Lama
2610053621,AC42977953,DLNIND1255130,026FF16519711984,FA4113693157722278,PAN331700070,136931577222,Adarsh Bhakta Lama
2610053623,AC35764831,DLNIND1255130,026FF16519711986,FA7710325946338118,PAN331700070,103259463381,Adarsh Bhakta Lama
2610053625,AC50176595,DLNIND1255130,026FF16519711988,FA8547107889837774,PAN331700070,471078898377,Adarsh Bhakta Lama
2610052058,AC94763534,DLNIND1255130,026FF16519711951,FA2529459284084609,PAN331700070,294592840846,Adarsh Bhakta Lama
2610052055,AC14705579,DLNIND1255130,026FF16519711948,FA7847650326132911,PAN331700070,476503261329,Adarsh Bhakta Lama
2610052056,AC23498471,DLNIND1255130,026FF16519711949,FA2295181903494036,PAN331700070,951819034940,Adarsh Bhakta Lama
2610052067,AC16777854,DLNIND1255130,026FF16519711955,FA2140524653565302,PAN331700070,405246535653,Adarsh Bhakta Lama
2610048945,AC34445569,DLNIND1255130,026FF16519711933,FA7169717336459891,PAN331700070,697173364598,Adarsh Bhakta Lama
2610048956,AC15592333,DLNIND1255130,026FF16519711944,FA2995791956139963,PAN331700070,957919561399,Adarsh Bhakta Lama
2610048952,AC49178919,DLNIND1255130,026FF16519711940,FA6122740625372997,PAN331700070,227406253729,Adarsh Bhakta Lama
2610048953,AC87047748,DLNIND1255130,026FF16519711941,FA3888424538505048,PAN331700070,884245385050,Adarsh Bhakta Lama
2610053565,AC91755593,DLNIND1255130,026FF16519711978,FA9953246173397580,PAN331700070,532461733975,Adarsh Bhakta Lama
2610052054,AC91220621,DLNIND1255130,026FF16519711947,FA4968372304493795,PAN331700070,683723044937,Adarsh Bhakta Lama
2610053450,AC35664040,DLNIND1255130,026FF16519711967,FA2483973105941702,PAN331700070,839731059417,Adarsh Bhakta Lama
2610052075,AC22346312,DLNIND1255130,026FF16519711963,FA7124771145051830,PAN331700070,247711450518,Adarsh Bhakta Lama
2610052076,AC51237888,DLNIND1255130,026FF16519711964,FA6873025985171612,PAN331700070,730259851716,Adarsh Bhakta Lama
2610036802,AC48986379,DLNIND1255130,026FF16519711921,FA8458553963418244,PAN331700070,585539634182,Adarsh Bhakta Lama
2610048951,AC86838520,DLNIND1255130,026FF16519711939,FA3720309157816703,PAN331700070,203091578167,Adarsh Bhakta Lama
2610057804,AC21583871,DLNIND1255130,026FF16519712018,FA6296705418039462,PAN331700070,967054180394,Adarsh Bhakta Lama
2610057807,AC97316884,DLNIND1255130,026FF16519712021,FA8458604047100743,PAN331700070,586040471007,Adarsh Bhakta Lama
2610057734,AC53878186,DLNIND1255130,026FF16519712010,FA1094922198156479,PAN331700070,949221981564,Adarsh Bhakta Lama
2610057677,AC44035925,DLNIND1255130,026FF16519712006,FA5077666705118321,PAN331700070,776667051183,Adarsh Bhakta Lama
2610053620,AC41721174,DLNIND1255130,026FF16519711983,FA5577154396317591,PAN331700070,771543963175,Adarsh Bhakta Lama
2610052069,AC22990754,DLNIND1255130,026FF16519711957,FA3620289696948372,PAN331700070,202896969483,Adarsh Bhakta Lama
2610048944,AC36179888,DLNIND1255130,026FF16519711932,FA4653110050431055,PAN331700070,531100504310,Adarsh Bhakta Lama
2610048957,AC39213073,DLNIND1255130,026FF16519711945,FA2407425679306531,PAN331700070,074256793065,Adarsh Bhakta Lama
2610053624,AC91742178,DLNIND1255130,026FF16519711987,FA4067457015109162,PAN331700070,674570151091,Adarsh Bhakta Lama
2610048948,AC72695697,DLNIND1255130,026FF16519711936,FA7739372650106098,PAN331700070,393726501060,Adarsh Bhakta Lama
2610053459,AC62221422,DLNIND1255130,026FF16519711970,FA7196221352413939,PAN331700070,962213524139,Adarsh Bhakta Lama
2610053488,AC64441008,DLNIND1255130,026FF16519711973,FA2375189613527007,PAN331700070,751896135270,Adarsh Bhakta Lama
2610048954,AC37837443,DLNIND1255130,026FF16519711942,FA1476267865822697,PAN331700070,762678658226,Adarsh Bhakta Lama
2610048949,AC18229542,DLNIND1255130,026FF16519711937,FA8701695268857846,PAN331700070,016952688578,Adarsh Bhakta Lama
2610052071,AC12248972,DLNIND1255130,026FF16519711959,FA6756580644007773,PAN331700070,565806440077,Adarsh Bhakta Lama
2610053626,AC50856164,DLNIND1255130,026FF16519711989,FA6061829256827547,PAN331700070,618292568275,Adarsh Bhakta Lama
2610052057,AC59240177,DLNIND1255130,026FF16519711950,FA6097997874087418,PAN331700070,979978740874,Adarsh Bhakta Lama
2610057674,AC97467491,DLNIND1255130,026FF16519712005,FA2170395537772309,PAN331700070,703955377723,Adarsh Bhakta Lama
2610057805,AC56652393,DLNIND1255130,026FF16519712019,FA2744272963257889,PAN331700070,442729632578,Adarsh Bhakta Lama
2610057691,AC84736491,DLNIND1255130,026FF16519712007,FA2947914772122549,PAN331700070,479147721225,Adarsh Bhakta Lama
2610057715,AC59499332,DLNIND1255130,026FF16519712008,FA8059992435480360,PAN331700070,599924354803,Adarsh Bhakta Lama
2610057800,AC79003497,DLNIND1255130,026FF16519712014,FA6805844324078845,PAN331700070,058443240788,Adarsh Bhakta Lama
2610057802,AC99585372,DLNIND1255130,026FF16519712016,FA5361403739077348,PAN331700070,614037390773,Adarsh Bhakta Lama
2610057750,AC17538883,DLNIND1255130,026FF16519712011,FA5009262573710310,PAN331700070,092625737103,Adarsh Bhakta Lama
2610057785,AC41475709,DLNIND1255130,026FF16519712012,FA3084680550197259,PAN331700070,846805501972,Adarsh Bhakta Lama
2610057803,AC89326104,DLNIND1255130,026FF16519712017,FA7072131472934038,PAN331700070,721314729340,Adarsh Bhakta Lama
2610053628,AC36238722,DLNIND1255130,026FF16519711991,FA2653460872701064,PAN331700070,534608727010,Adarsh Bhakta Lama
2610057602,AC15123453,DLNIND1255130,026FF16519711993,FA7476588231001444,PAN331700070,765882310014,Adarsh Bhakta Lama
2610057631,AC76790011,DLNIND1255130,026FF16519712000,FA4066634090339421,PAN331700070,666340903394,Adarsh Bhakta Lama
2610048950,AC46630709,DLNIND1255130,026FF16519711938,FA4560735256855335,PAN331700070,607352568553,Adarsh Bhakta Lama
2610052066,AC20148763,DLNIND1255130,026FF16519711954,FA3137244571199276,PAN331700070,372445711992,Adarsh Bhakta Lama
2610048943,AC51090428,DLNIND1255130,026FF16519711931,FA5374204240241199,PAN331700070,742042402411,Adarsh Bhakta Lama
2610055521,AC74168664,DLNIND1255130,026FF16519711992,FA9551776683612358,PAN331700070,517766836123,Adarsh Bhakta Lama
2610052061,AC43766644,DLNIND1255130,026FF16519711952,FA7727109853290578,PAN331700070,271098532905,Adarsh Bhakta Lama
2610052068,AC94354273,DLNIND1255130,026FF16519711956,FA8164277334179355,PAN331700070,642773341793,Adarsh Bhakta Lama
2610052072,AC77299012,DLNIND1255130,026FF16519711960,FA2230529369231440,PAN331700070,305293692314,Adarsh Bhakta Lama
2610048936,AC67193584,DLNIND1255130,026FF16519711929,FA6643852594714833,PAN331700070,438525947148,Adarsh Bhakta Lama
2610053470,AC48775168,DLNIND1255130,026FF16519711971,FA9577550571252724,PAN331700070,775505712527,Adarsh Bhakta Lama
2610048946,AC74198539,DLNIND1255130,026FF16519711934,FA1026659753695821,PAN331700070,266597536958,Adarsh Bhakta Lama
2610053510,AC90172551,DLNIND1255130,026FF16519711974,FA5693788925429660,PAN331700070,937889254296,Adarsh Bhakta Lama
2610053517,AC83264617,DLNIND1255130,026FF16519711975,FA2777048157915268,PAN331700070,770481579152,Adarsh Bhakta Lama
2610053548,AC69645605,DLNIND1255130,026FF16519711977,FA3834661276336169,PAN331700070,346612763361,Adarsh Bhakta Lama
2610052065,AC58416513,DLNIND1255130,026FF16519711953,FA9003145962019065,PAN331700070,031459620190,Adarsh Bhakta Lama
2610053617,AC98327657,DLNIND1255130,026FF16519711981,FA6180928875836785,PAN331700070,809288758367,Adarsh Bhakta Lama
2610053627,AC62764292,DLNIND1255130,026FF16519711990,FA9841368903398307,PAN331700070,413689033983,Adarsh Bhakta Lama
2610048955,AC78241319,DLNIND1255130,026FF16519711943,FA5038520929018079,PAN331700070,385209290180,Adarsh Bhakta Lama
2610060184,AC88662213,DLNIND1255130,026FF16519712077,FA8294929591721243,PAN331700070,949295917212,Adarsh Bhakta Lama
2610060161,AC70229295,DLNIND1255130,026FF16519712054,FA9911671037897753,PAN331700070,116710378977,Adarsh Bhakta Lama
2610060193,AC31976433,DLNIND1255130,026FF16519712086,FA5584586046164966,PAN331700070,845860461649,Adarsh Bhakta Lama
2610060209,AC30308109,DLNIND1255130,026FF16519712102,FA9570834695158673,PAN331700070,708346951586,Adarsh Bhakta Lama
2610060188,AC77670536,DLNIND1255130,026FF16519712081,FA3126105012001110,PAN331700070,261050120011,Adarsh Bhakta Lama
2610060190,AC87749830,DLNIND1255130,026FF16519712083,FA5916745583015828,PAN331700070,167455830158,Adarsh Bhakta Lama
2610060203,AC46905818,DLNIND1255130,026FF16519712096,FA3476703235571884,PAN331700070,767032355718,Adarsh Bhakta Lama
2610057654,AC45167684,DLNIND1255130,026FF16519712004,FA9335973891018173,PAN331700070,359738910181,Adarsh Bhakta Lama
2610057730,AC89719483,DLNIND1255130,026FF16519712009,FA3971565436272465,PAN331700070,715654362724,Adarsh Bhakta Lama
2610057799,AC80315548,DLNIND1255130,026FF16519712013,FA1365278827611929,PAN331700070,652788276119,Adarsh Bhakta Lama
2610060149,AC20658721,DLNIND1255130,026FF16519712042,FA3216093197099702,PAN331700070,160931970997,Adarsh Bhakta Lama
2610060155,AC16707982,DLNIND1255130,026FF16519712048,FA2196671033291815,PAN331700070,966710332918,Adarsh Bhakta Lama
2610060062,AC63955097,DLNIND1255130,026FF16519712034,FA7283337116091139,PAN331700070,833371160911,Adarsh Bhakta Lama
2610060196,AC99234081,DLNIND1255130,026FF16519712089,FA3813340628231741,PAN331700070,133406282317,Adarsh Bhakta Lama
2610060172,AC24395585,DLNIND1255130,026FF16519712065,FA2359353050079266,PAN331700070,593530500792,Adarsh Bhakta Lama
2610060186,AC12507461,DLNIND1255130,026FF16519712079,FA7935780009461424,PAN331700070,357800094614,Adarsh Bhakta Lama
2610060197,AC92402066,DLNIND1255130,026FF16519712090,FA1868677259388442,PAN331700070,686772593884,Adarsh Bhakta Lama
2610060163,AC30703269,DLNIND1255130,026FF16519712056,FA2021699218481570,PAN331700070,216992184815,Adarsh Bhakta Lama
2610060171,AC60562592,DLNIND1255130,026FF16519712064,FA5272759222635424,PAN331700070,727592226354,Adarsh Bhakta Lama
2610060175,AC59743017,DLNIND1255130,026FF16519712068,FA3736967531616379,PAN331700070,369675316163,Adarsh Bhakta Lama
2610060164,AC61469235,DLNIND1255130,026FF16519712057,FA6829891452639626,PAN331700070,298914526396,Adarsh Bhakta Lama
2610059981,AC28468434,DLNIND1255130,026FF16519712022,FA9965746770841938,PAN331700070,657467708419,Adarsh Bhakta Lama
2610060052,AC10487884,DLNIND1255130,026FF16519712033,FA3819884684186549,PAN331700070,198846841865,Adarsh Bhakta Lama
2610060194,AC63838634,DLNIND1255130,026FF16519712087,FA8836405985361725,PAN331700070,364059853617,Adarsh Bhakta Lama
2610060127,AC24811217,DLNIND1255130,026FF16519712037,FA9422078543792849,PAN331700070,220785437928,Adarsh Bhakta Lama
2610060174,AC64234393,DLNIND1255130,026FF16519712067,FA8501446212976255,PAN331700070,014462129762,Adarsh Bhakta Lama
2610060180,AC43651861,DLNIND1255130,026FF16519712073,FA2904292447480938,PAN331700070,042924474809,Adarsh Bhakta Lama
2610060152,AC43474140,DLNIND1255130,026FF16519712045,FA2012589467324364,PAN331700070,125894673243,Adarsh Bhakta Lama
2610060090,AC87921483,DLNIND1255130,026FF16519712035,FA5142701402445162,PAN331700070,427014024451,Adarsh Bhakta Lama
2610060182,AC40674537,DLNIND1255130,026FF16519712075,FA4731088823019794,PAN331700070,310888230197,Adarsh Bhakta Lama
2610060154,AC53646072,DLNIND1255130,026FF16519712047,FA8052711093588862,PAN331700070,527110935888,Adarsh Bhakta Lama
2610060187,AC39507080,DLNIND1255130,026FF16519712080,FA3161622433800124,PAN331700070,616224338001,Adarsh Bhakta Lama
2610057642,AC33798613,DLNIND1255130,026FF16519712003,FA1195223223152541,PAN331700070,952232231525,Adarsh Bhakta Lama
2610053455,AC72133782,DLNIND1255130,026FF16519711968,FA8936407650469183,PAN331700070,364076504691,Adarsh Bhakta Lama
2610053472,AC27847472,DLNIND1255130,026FF16519711972,FA2138720596891733,PAN331700070,387205968917,Adarsh Bhakta Lama
2610057801,AC62830060,DLNIND1255130,026FF16519712015,FA1183712924691538,PAN331700070,837129246915,Adarsh Bhakta Lama
2610048947,AC58864197,DLNIND1255130,026FF16519711935,FA5758191210804368,PAN331700070,581912108043,Adarsh Bhakta Lama
