cif_id,orgkey,cust_first_name,cust_middle_name,cust_last_name,cust_dob,cust_type,gender,marital_status,education,pan,email,preferredphone,cin,fax,ssn,url,zip,city,flg1,flg2,flg3,name,notes,phone,state,alert1,alert2,alert3,dsa_id,gcifid,rating,region,sector,status,tmdate,amount1,amount2,amount3,amount4,amount5,amount6,amount7,amount8,amount9,bank_id,boaclid,corp_id,country,dtdate1,dtdate2,dtdate3,dtdate4,dtdate5,dtdate6,dtdate7,dtdate8,dtdate9,duedate,groupid,intwfid,isdummy,manager,negated,orgname,orgtype,siccode,tds_tbl,xmldata,addname1,addname2,addname3,addname4,addname5,amount10,amount11,amount12,category,checksum,fax_home,idtyper1,idtyper2,idtyper3,idtyper4,idtyper5,industry,isrouted,kyc_date,slalevel,spouseid,uniqueid,accountid,assistant,backendid,birth_day,custclass,cust_hlth,esc_level,extension,intfield1,intfield2,intfield3,intfield4,intfield5,iscorprep,licenseno,name_alt1,nick_name,parentorg,pref_code,processid,psprt_det,purgeflag,secure_id,staffflag,stagename,startdate,strfield1,strfield2,strfield3,strfield4,strfield5,strfield6,strfield7,strfield8,strfield9,subsector,suspended,tds_cifid,userflag1,userflag2,userflag3,userflag4,assignedto,birth_year,competitor,crncy_code,email_home,email_palm,escrulenum,hshlduflag,ismcedited,istampered,maidenname,namesuffix,occupation,ownergroup,passportno,persontype,phone_cell,phone_home,ratingdate,riskrating,routedtime,salutation,short_name,strfield10,strfield11,strfield12,strfield13,strfield14,strfield15,strfield16,strfield17,strfield18,strfield19,strfield20,strfield21,strfield22,subsegment,accounttype,birth_month,blacklisted,bocreatedby,card_holder,currentstep,dateofdeath,designation,extensionid,householdid,lead_source,mother_name,numofnegesc,numofposesc,oldentityid,otuoldcifid,owneduserid,phone_home2,rating_code,rm_group_id,sector_code,status_code,tatduration,tds_cust_id,tfpartyflag,autoapproval,bomodifiedby,core_cust_id,corprepcount,created_from,esc_due_time,fatcaremarks,groupid_code,introducerid,mluserfield1,mluserfield2,mluserfield3,mluserfield4,mluserfield5,mluserfield6,mluserfield7,mluserfield8,mluserfield9,placeofbirth,prioritycode,procesclevel,purgeremarks,recordstatus,revenueunits,routerulenum,submitforkyc,tabvalidator,tds_tbl_code,tickersymbol,uniqueidtype,accessownerbc,address_line1,address_line2,address_line3,annualrevenue,bodatecreated,createduserid,currnumnegesc,currnumposesc,customerminor,customertrade,cust_language,enable_alerts,futureprocess,householdname,internalscore,introd_status,intuserfield1,intuserfield2,intuserfield3,intuserfield4,intuserfield5,manualrouting,mluserfield10,mluserfield11,negated_notes,oldentitytype,photograph_id,preferredname,previous_name,processstatus,segupdatedate,seniorcitizen,struserfield1,struserfield2,struserfield3,struserfield4,struserfield5,struserfield6,struserfield7,struserfield8,struserfield9,suspend_notes,tertiaryrm_id,add1_last_name,add2_last_name,add3_last_name,add4_last_name,add5_last_name,bodatemodified,concurdetect_x,converted_date,countryofbirth,customernreflg,cust_community,cust_hlth_code,cust_type_code,dateuserfield1,dateuserfield2,dateuserfield3,dateuserfield4,dateuserfield5,delinquencyflg,dual_last_name,introducername,kyc_reviewdate,lasteditedpage,manageropinion,nativelangcode,nativelangname,negated_reason,physical_state,preferredemail,primary_sol_id,procescduetime,processgroupid,proofofageflag,psprt_exp_date,routeruleforbc,secondaryrm_id,securityglhint,securityguhint,securityilhint,securityiuhint,stopescalation,strfield6_alt1,struserfield10,struserfield11,struserfield12,struserfield13,struserfield14,struserfield15,struserfield16,struserfield17,struserfield18,struserfield19,struserfield20,struserfield21,struserfield22,struserfield23,struserfield24,struserfield25,struserfield26,struserfield27,struserfield28,struserfield29,struserfield30,subsector_code,suspend_reason,uniqueidnumber,add1_first_name,add2_first_name,add3_first_name,add4_first_name,add5_first_name,assignedtogroup,blacklist_notes,chargelevelcode,currstepduedate,cust_commu_code,dual_first_name,entity_cre_flag,escalationattr1,escalationattr2,escalationattr3,incrementaldate,nativelangtitle,nat_id_card_num,nocurstepassign,occupation_code,ownedlocationid,potentialcrline,pref_code_rcode,prevstependdate,primarypersonid,salutation_code,short_name_alt1,staffemployeeid,totalcrexposure,zakat_deduction,accessowneragent,accessownergroup,add1_middle_name,add2_middle_name,add3_middle_name,add4_middle_name,add5_middle_name,assignedbyuserid,availablecrlimit,blacklist_reason,custcreationmode,deliquencyperiod,dual_middle_name,editedlocationid,enrollmentstatus,minor_guard_code,minor_guard_name,numberofproducts,psprt_issue_date,routeruleforuser,constitution_code,createdbysystemid,createdlocationid,creditbureauscore,currentcrexposure,custstatuschgdate,cust_staff_status,dateofbecomingnre,document_received,freezeproductsale,isebankingenabled,lastoperperformed,lastsubmitteddate,onetime_oldcustid,preferredcalendar,relationshipmgrid,relationshipvalue,relationship_type,routeruleforgroup,short_name_native,accessownersegment,assignedlocationid,dateofnotification,defaultaddresstype,firstbcassignownid,firstgrassignownid,introd_status_code,maidennameofmother,modifiedbysystemid,nrebecomingorddate,oldentitycreatedon,preferredchannelid,preferredemailtype,preferredphonetype,proofofagedocument,relationshipfield1,relationshipfield2,relationshipfield3,relationshipoffer1,relationshipoffer2,relationship_level,risk_profile_score,segmentation_class,short_name_native1,stopprocescalation,accessassigneeagent,core_introd_cust_id,cust_last_name_alt1,cust_pref_till_date,father_husband_name,introducername_alt1,issmsbankingenabled,iswapbankingenabled,nativelangcode_code,transferredbyuserid,asset_classification,combinedstatementflg,cust_first_name_alt1,cust_health_ref_code,cust_swift_code_desc,defaultchannel_alert,firstuserassignownid,introducersalutation,introducerstatuscode,minorattainmajordate,nativelangtitle_code,constitution_ref_code,customerprofitability,cust_last_name_native,cust_middle_name_alt1,is_swift_code_of_bank,minor_guard_name_alt1,customerrelationshipno,cust_first_name_native,cust_last_name_native1,interface_reference_id,introd_salutation_code,primary_service_centre,smsbankingmobilenumber,creditbureaudescription,creditbureaurequestdate,cust_first_name_native1,cust_middle_name_native,first_product_processor,offline_cum_debit_limit,relationshipcreatedbyid,relationshipopeningdate,alreadycreatedinebanking,creditscorerequestedflag,cust_middle_name_native1,islamic_banking_customer,lastforeigntaxreviewdate,nextforeigntaxreviewdate,risk_profile_expiry_date,sencitizenapplicabledate,sencitizenconversionflag,creditbureauscorevalidity,foreignacctaxreportingreq,foreigntaxreportingstatus,preferred_mobile_alert_no,credithistoryrequestedflag,foreigntaxreportingcountry,customer_level_provisioning,preferred_mobile_alert_type,updated_at
DLNIND5290675,R00905776,Bikalpa,Devi,Dahal,1999-10-08T00:00:00.000000,INDIVIDUAL,F,TRUE,,,bikalpa828@gmail.com,-9874863619,,,,,97700,,,,,Bikalpa Devi Dahal,,,KATHM,,,,,,,BAG,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R00905776,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,113025/36,3724788,,,8,,,,,,,,,,N,,,,,OTAUT,,,N,,N,,2020-08-12T17:23:23,,,,,,,,,,,N,,,,,,,1999,,,,,,,,N,,,SERVI,,,,9.77981E+12,,,LRISK,,MR,DINESH,,,,,,,,,,,,,,Sub Class A,,10,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC905854,,,,,,,,,,,,,,,,,,,NORMAL TRANSACTION,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,CHABAHIL,,KATHMANDU,,2020-08-12T17:23:22,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,DINESH,,,,N,,,,,,,,,,,,,,,,,2020-08-12T17:23:23,3,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,,,Y,sthadinesh@gmail.com,O8,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2020-08-12T17:23:23,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,ACCOUNTANT,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-11T00:00:00.000000,,,,,,,,2059-10-08T00:00:00.000000,,,,,,,,,,29:18.6
DLNIND8597063,R02944296,Humacanta,Prasad,Pandey,2005-05-18T00:00:00.000000,INDIVIDUAL,M,FALSE,,,humacanta889@gmail.com,-9850834001,,,,,97700,PARSA,,,,Humacanta Prasad Pandey,,,PARSA,,,,,,,NAR,,,2023-10-13T18:15:20,,,,,,,,,,1,,,NP,,,,,,,,,,,R02944296,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,34-01-79-06611,8726462,,,18,,,,,,,,,,N,,,,,PSAGR,,,N,,N,,2023-10-13T18:15:20,,,,,,,,,,,N,,,,,,,2005,,,,,,,,N,,,STUDE,,,,9.77983E+12,,,LRISK,,MR,DIPESH,,,,,,,,,,,,,,Sub Class A,,5,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC2934809,,,,,,,,,,,,,,,,,,,LOW TRANSACTION,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,GARDUAL,,BINDABASINI RURAL MUNICIPALITY,,2023-10-13T18:15:19,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,DIPESH,,,,N,,,,,,,,,,,,,,,,,2023-10-13T18:15:20,3,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,SHAH TELI,,Y,dipeshshah4000@gmail.com,Q3,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2023-10-13T18:15:20,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,FIVUSR,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,STUDENT,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,2023-05-18T00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,2023-10-13T00:00:00.000000,,,,,,,,2065-05-18T00:00:00.000000,,,,,,,,,,29:18.6
DLNIND6285926,R01166828,Gambheer,Bikram,Poudel,1993-02-12T00:00:00.000000,INDIVIDUAL,M,TRUE,,,gambheer674@gmail.com,-9897450694,,,,,97700,SURKH,,,,Gambheer Bikram Poudel,,,SURKH,,,,,,,BHE,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R01166828,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,641037/94129,4321333,,,12,,,,,,,,,,N,,,,,OTPI,,,N,,N,,2021-03-10T16:15:38,,,,,,,,,,,N,,,,,,,1993,,NPR,,,,,,N,,,SERVI,,,,9.77982E+12,,,LRISK,,MRS,MANJU,,,,,,,,,,,,,,Sub Class A,,2,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC1166941,,,,,,,,,,,,,,,,,,,SERVICE,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,GAUTAM TOLE,.,BIRENDRANAGAR MUNICIPALITY,,2021-03-10T16:15:38,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,MANJU,,,,N,,,,,,,,,,,,,,,,,2021-03-10T16:15:38,3,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,,,Y,MANNURANA975@GMAIL.COM,U9,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2021-03-10T16:15:38,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,STAFF NURSE,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-09T00:00:00.000000,,,,,,,,2053-02-12T00:00:00.000000,,,,,,,,,,29:18.6
DLNIND2271547,R01911519,Sanjita,Kumar,Pandey,1968-04-22T00:00:00.000000,INDIVIDUAL,M,TRUE,,,sanjita854@gmail.com,-9882015966,,,,,977,TANAH,,,,Sanjita Kumar Pandey,,,TANAH,,,,,,,BAG,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R01911519,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,42-01-73-04135,6119028,,,22,,,,,,,,,,N,,,,,PSAGR,,,N,,N,,2022-03-29T07:43:47,,,,,,,,,,,N,,,,,,,1968,,,,,,,,N,,,HOUSE,,,,9.77981E+12,,,LRISK,,MRS,BASANTI,,,,,,,,,,,,,,Sub Class A,,4,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC1911633,,,,,,R01578439,,,,,,,,,,,,,LOW TURNOVER,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,SIDDHI GANESH,,SHUKLAGANDAKI MUNICIPALITY,,2022-03-29T07:43:47,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,BASANTI,,,,N,,,,,,,,,,,,,,,,,2022-03-29T07:43:47,3,,,N,HINDU,,,,,,,,,,BIDHYA SHRESTHA,,Normal,,INFENG,,,Y,na@nicasiabank.com,A3,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2022-03-29T07:43:47,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,HOUSEWIFE,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-29T00:00:00.000000,,,,,,,,2028-04-22T00:00:00.000000,,,,,,,,,,29:18.6
DLNIND7767180,O99520992,Sriti,Saraswati,Limbu,1994-11-12T00:00:00.000000,INDIVIDUAL,F,TRUE,,,sriti778@gmail.com,-9816808509,,,,,97700,KATHM,,,,Sriti Saraswati Limbu,,,KATHM,,,,,,,BAG,,OTH,2023-09-27T13:53:10,,,,,,,,,,1,,,NP,,,,,,,,,,,O99520992,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,22-01-71-02356,742569,,,12,,NORMA,,,,,,,,N,,,,,,,,Y,,N,,2023-09-27T13:53:10,,,,,,,,,,,N,,,,,,,1994,,NPR,,,,,Y,N,,,NOT A,,,,,+977()9860926822,,LRISK,,MISS,KABITA BAS,,,,,,,,,,,,,,Sub Class A,,11,N,400139,N,,,,,,,,,,,O99520992,1,,,,,OTH,,,N,,2,O99520992,,A,,,,R01465868,,,,,,,,,,,,,LOW TURNOVER,A,,,N,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,National Card Number,400000,HARIYALI,,CHANDRAGIRI,,2018-10-07T10:48:05,1,,,N,,INFENG,N,,,,ECT,,,,,,,,,,,,KABITA BASNET,,,,N,,,,,,,,,,,,,,,,,2023-09-27T13:53:10,5,,,N,HINDU,,6.1,,,,,,,,SUDHA SHRESTHA,,,,INFENG,,,Y,KABITAB58@GMAIL.COM,O9,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2023-09-27T13:53:10,,22-01-71-02356,,,,,,,,,,,,,400138,19,,,,,,,,,N,,,1,,,,,,,INDIV,SYSTEM,,,,2018-10-07T00:00:00.000000,,,N,,N,E,2023-09-27T13:53:10,,0,,,,,,Preferential Banking,,,Mailing,,,,,,,,,COMMEML,COMMPH1,,,,,,,,,CLSA,,N,,1465868,,,,,N,N,,,,N,,NORMA,,,,MISS,,,,INDIV,,,,N,,,,,,,,,,,,,,0,400139,2018-10-07T00:00:00.000000,,,,N,,,,2054-11-12T12:00:00.000000,,,,,,,,,,29:18.6
DLNLEG2845251,R57501498,HIMALAYAN CONSULTANCY PVT. LTD.,,,1900-01-01T00:00:00.000000,LEGAL,,,,,himalayanconsultancy234@outlook.com,-9899189338,,,,,0,TANAH,,,,HIMALAYAN CONSULTANCY PVT. LTD.,,,TANAH,,,,,,SATIS,GAN,FINAN,RSK3E,2022-12-23T19:20:04,0,,,,,,,,,1,,32637,NP,,,,,,,,,,,,,N,FINADM,N,,,,TAX0,,,,,,,,,,,,,,,,,,,,,,,,1729464,,,,,NORMA,,,,,,,,N,,,,,,,,N,,,,,,,,,,,,,,11.1,N,,,,,,,,,NPR,,,,,,,,,NOT A,,,,,,,LRISK,,MS,SABAIKO LA,,,,,,,,,,,,,,Sub Class A,,,N,402551,,,,,,,,,,,,,2,,,,,,,,N,,403073,57501498,,,,,G0083,R01014966,,,,,,,,,,,LRISK,,GAS_30944,A,,,,,TAX0,,,400000,"W.NO-01, DUMRE, BANDIPUR, TANANUN",,TANAHUN,,2017-11-15T17:59:13,2,,,,,,N,,,,EXICU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-19T14:04:39,,,,N,,,,,,,,,,,,,,LAGHUBITTA SANSTHA,INFENG,SABAIKO LAGHUBITTA BITIYA SANSTHA LIMITED,,Y,,57,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,N,,11.1,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,19,,,,,,,,,,,,,,,,,,,PUBLI,,,,,2017-11-15T12:00:00.000000,,,,,,,,,0,,,,,,Preferential Banking,,,Registered,,,IBD,,,,,,,,,,,,,,,,Class A,,N,,1014966,,,,,,,,,,,,,,,,,,,,PUBLI,,,,,,,,,,,,,,,,,,,,2017-11-15T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNIND6821553,R00185654,Sonali,Maya,Magar,1955-08-05T00:00:00.000000,INDIVIDUAL,F,TRUE,,,sonali154@gmail.com,-9887150308,,,,,97700,KATHM,,,,Sonali Maya Magar,,,KATHM,,,,,,,BAG,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R00185654,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,0/157,2162624,,,5,,,,,,,,,,N,,,,,EDUNI,,,N,,N,,2019-04-25T10:47:34,,,,,,,,,,,N,,,,,,,1955,,NPR,,,,,Y,N,,,SERVI,,,,9.77986E+12,,,LRISK,,MR,ARJUN PRAS,,,,,,,,,,,,,,Sub Class A,,8,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,405862,RC185639,,A,,,,,,,,,,,,,,,,,NORMAL TRANSACTION,A,,,N,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,BALUWATAR,,BALUWATAR,,2019-02-18T18:40:22,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,ARJUN PRASAD,,,,Y,,,,,,,,,,,,,,,,,2019-04-25T10:47:34,5,,,N,HINDU,,6.1,,,,,,,,,,Normal,,INFENG,,,Y,arjunshrestha@hotmail.com,R8,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2019-04-25T10:47:34,,,,,,,,,,,,,,,400138,19,,,,,,,,,N,,,1,,,,,,,INDIV,CRM,1,,,,,,N,,N,E,2019-04-24T16:45:05,,,7,,,,,Preferential Banking,,,Mailing,,,,,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,N,N,,,,,,,,,,,,,,INDIV,,,,,,,,,,,,,,,,,,,407785,2019-02-17T00:00:00.000000,,,,N,,,,2019-04-24T12:00:00.000000,,,,,,,,,,29:18.6
DLNLEG3527155,R68384006,KALINCHOWK REAL ESTATE PVT. LTD.,,,2003-06-16T00:00:00.000000,LEGAL,,,,301715654,kalinchowkrealestate250@outlook.com,-9845708403,,,,,977,LALIT,,,,KALINCHOWK REAL ESTATE PVT. LTD.,,,LALIT,,,,,,SATIS,NAR,11,OTH,2022-12-23T19:20:04,0,,,,,,,,,1,,44566,NP,,,,,,,,,,,,,N,FINADM,N,,,,TAX15,,,,,,,,,,,,,,,,,,,,,,,,1763983,,,,,NORMA,,,,,,,,N,,,,,,,,N,,,,,,,,,,,,,,11.5,N,,,,,,,,,NPR,,,,,,,,,NOT A,,,,,,,LRISK,,MS,NATIONAL,,,,,,,,,,,,,,Sub Class A,,,N,401511,,,,,,,,,,,,,2,,,,,,,,N,,415049,68384006,,,,,G0169,R22141251,,,,,,,,,,,LRISK,,,A,,,,,TAX15,,,400063,PULCHOWK,,LALITPUR,,2015-07-07T14:39:52,2,,,,,,N,,,,EMPLO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-07T13:05:30,,,,N,,,,,,,,,,,,,,CO-OPERATIVE  BANK,INFENG,NATIONAL COOPERATIVE BANK LIMITED,,Y,,68,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,N,,11.5,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,19,,,,,,,,,,,,,,,,,,,COOPE,,,,,2016-08-04T12:00:00.000000,,,,,,,,,0,,,,,,Preferential Banking,,,Registered,,,IBD,,,,,,,,,,,,,,,,Class A,,N,,22141251,,,,,,,,,,,,,,,,,,,,COOPE,,,,,,,,,,,,,,,,,,,,2015-07-07T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNIND2435417,R01007045,Vawesh,Dev,Acharya,1966-04-13T00:00:00.000000,INDIVIDUAL,M,TRUE,,123777014,vawesh594@gmail.com,-9820704691,,,,,97700,,,,,Vawesh Dev Acharya,,,PARSA,,,,,,,NAR,,,2024-07-09T12:58:56,,,,,,,,,,1,,,NP,,,,,,,,,,,R01007045,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,88781372,3955849,,,13,,,,,,,,,,N,,,,,EDSCH,,,N,,N,,2024-07-09T12:58:56,,,,,,,,,,,N,,,,,,,1966,,NPR,,,,,Y,N,,,BUSIN,,,,9.77986E+12,,,LRISK,,MR,NAIMODIN,,,,,,,,,,,,,,Sub Class A,,4,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,402150,RC1007155,,A,,,,,,,,,,,,,,,,,LOW VOLUME TRANSACTION,A,,,N,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,SHIRISIYA,,SHIRISIYA,,2020-12-01T15:45:11,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,NAIMODIN,,,,N,,,,,,,,,,,,,,,,,2024-07-09T12:58:56,5,,,N,HINDU,,6.1,,,,,,,,,,Normal,,INFENG,,,Y,na@na.com,22,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2024-07-09T12:58:56,,,,,,,,,,,,,,,400138,19,,,,,,,,,N,,,1,,,,,,,INDIV,CRM,1,,,,,,N,,N,E,2024-07-09T12:51:32,,,7,,,,,Preferential Banking,,,Mailing,,,,MANAGING DIRECTOR,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,N,N,,,,,,,,,,,,,,INDIV,,,,,,,,,,,,,,,,,,,426646,2020-11-30T00:00:00.000000,,,,N,,,,2026-04-13T12:00:00.000000,,,,,,,,,,29:18.6
DLNLEG9299880,R32157797,LUMBINI TRAVELS PVT. LTD.,,,1900-01-01T00:00:00.000000,LEGAL,,,,303627489,lumbinitravels625@outlook.com,-9861246700,,,,,0,KATH,,,,LUMBINI TRAVELS PVT. LTD.,,,KATHM,,,,,,SATIS,BAG,16,OTH,2022-12-23T19:20:04,0,,,,,,,,,1,,28676,NP,,,,,,,,,,,,,N,FINADM,,,,,TAX15,,,,,,,,,,,,,,,,,,,,,,,,1738542,,,,,,,,,,,,,N,,,,,,,,N,,,,,,,,,,,,,,16,N,,,,,,,,,NPR,,,,,,,,,,,,,,,,H1,,M/S,CIVIL CAPI,,,,,,,,,,,,,,Sub Class A,,,,400139,,,,,,,,,,,,,2,,,,,,,,N,,400293,32157797,,,,,NGRP,,,,,,,,,,,,LRISK,,,A,,,,,TAX15,,,400000,.,,KATHMANDU METROPOLITAN CITY,,2013-06-25T22:30:46,2,,,,,,N,,,,KNOWB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-20T17:40:06,,,,N,,,,,,,,,,,,,,COMPLIANCE RISK UPGRADE,INFENG,CIVIL CAPITAL MARKET LTD,,N,,32,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,N,,16,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,19,,,,,,,,,,,,,,,,,,,PUBLI,,,,,2013-06-26T12:00:00.000000,,,,,,,,,0,,,,,,Preferential Banking,,,Registered,,,IBD,,,,,,,,,,,,,,,,Class A,,N,,,,,,,,,,,,,,,,,,,,,,PUBLI,,,,,,,,,,,,,,,,,,,,2013-06-26T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNIND3036271,R01911512,Prajina,Kumari,Pandey,1971-05-05T00:00:00.000000,INDIVIDUAL,F,TRUE,,,prajina602@gmail.com,-9854301768,,,,,977,SARLA,,,,Prajina Kumari Pandey,,,SARLA,,,,,,,BAG,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R01911512,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,54392380,6119014,,,5,,,,,,,,,,N,,,,,OTPI,,,N,,N,,2022-03-31T18:06:24,,,,,,,,,,,N,,,,,,,1971,,,,,,,Y,N,,,FARME,,,,9.77983E+12,,,LRISK,,MR,BUDAI,,,,,,,,,,,,,,Sub Class A,,5,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC1911626,,,,,,,,,,,,,,,,,,,FARMER,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,LAXMIPUR,,KAUDENA RURAL MUNICIPALITY,,2022-03-29T07:43:37,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,BUDAI,,,,N,,,,,,,,,,,,,,,,,2022-03-31T18:06:24,5,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,,,Y,na@nicasiabank.com,42,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2022-03-31T18:06:24,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,E,2022-03-31T18:06:24,,,7,,,,,Preferential Banking,,,Mailing,,,,FARMER,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-29T00:00:00.000000,,,,,,,,2031-05-05T00:00:00.000000,,,,,,,,,,29:18.6
